Radiation solaire diffuse ,Radiation solaire globale ,Temperature ,Humidite,Vitesse du vent ,Date,Heure,Latitude,Longitude,Azimuth Angle,Solar Elevation
0,0,7.5,91,3.6,12/01/2024,01:00,35.2512,-3.9376,228.16694479257532,-71.17767641612869
0,0,6.7,94,2.1,12/01/2024,02:00,35.2512,-3.9376,250.80995668569935,-60.545944343784555
0,0,6.2,97,1.0,12/01/2024,03:00,35.2512,-3.9376,263.36129375954386,-48.60877076672469
0,0,5.8,96,0.5,12/01/2024,04:00,35.2512,-3.9376,272.4619353773835,-36.37902083203369
0,0,5.5,99,0.5,12/01/2024,05:00,35.2512,-3.9376,280.3515058052149,-24.216839340210328
0,0,5.2,100,1.2,12/01/2024,06:00,35.2512,-3.9376,288.0464489297266,-12.349813388413978
4,4,5.2,100,0.3,12/01/2024,07:00,35.2512,-3.9376,296.1953375071858,-1.006648283817455
84,138,6.7,97,0.2,12/01/2024,08:00,35.2512,-3.9376,305.3536028943724,9.518416483616647
64,300,8.3,89,0.4,12/01/2024,09:00,35.2512,-3.9376,316.06643249017884,18.811323687228153
78,429,9.8,74,0.5,12/01/2024,10:00,35.2512,-3.9376,328.8016999624442,26.294860147945343
79,529,11.2,68,0.3,12/01/2024,11:00,35.2512,-3.9376,343.6689030232451,31.24938716530818
63,557,12.1,61,1.2,12/01/2024,12:00,35.2512,-3.9376,0.0,32.99794752006785
56,528,12.7,60,1.7,12/01/2024,13:00,35.2512,-3.9376,16.33109697675489,31.24938716530818
52,426,12.9,60,1.5,12/01/2024,14:00,35.2512,-3.9376,31.1983000375558,26.294860147945343
54,273,12.4,60,1.0,12/01/2024,15:00,35.2512,-3.9376,43.93356750982113,18.811323687228153
41,103,11.4,69,1.9,12/01/2024,16:00,35.2512,-3.9376,54.64639710562761,9.518416483616647
1,1,10.2,73,3.1,12/01/2024,17:00,35.2512,-3.9376,63.804662492814224,-1.006648283817455
0,0,9.7,76,3.9,12/01/2024,18:00,35.2512,-3.9376,71.95355107027345,-12.349813388413978
0,0,9.2,77,0.8,12/01/2024,19:00,35.2512,-3.9376,79.6484941947851,-24.216839340210328
0,0,8.7,81,0.7,12/01/2024,20:00,35.2512,-3.9376,87.53806462261652,-36.37902083203369
0,0,8.2,81,0.3,12/01/2024,21:00,35.2512,-3.9376,96.63870624045613,-48.60877076672469
0,0,7.7,83,0.2,12/01/2024,22:00,35.2512,-3.9376,109.19004331430065,-60.545944343784555
0,0,7.2,86,0.0,12/01/2024,23:00,35.2512,-3.9376,131.83305520742468,-71.17767641612869
0,0,7.0,89,0.1,13/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.34557669695513
0,0,6.7,92,0.2,13/01/2024,01:00,35.2512,-3.9376,227.855952340472,-71.06100701709818
0,0,6.5,92,1.0,13/01/2024,02:00,35.2512,-3.9376,250.55046033604143,-60.459839501184376
0,0,6.4,94,3.1,13/01/2024,03:00,35.2512,-3.9376,263.15808760663197,-48.533537464444294
0,0,6.2,96,1.2,13/01/2024,04:00,35.2512,-3.9376,272.2939902766776,-36.30527073814034
0,0,6.2,100,2.1,13/01/2024,05:00,35.2512,-3.9376,280.20547299102145,-24.13943667945081
0,0,6.1,100,2.9,13/01/2024,06:00,35.2512,-3.9376,287.9146369862859,-12.265229728458863
4,4,6.2,100,2.1,13/01/2024,07:00,35.2512,-3.9376,296.0737678871431,-0.9119681886448774
80,124,7.6,97,1.7,13/01/2024,08:00,35.2512,-3.9376,305.24153829581843,9.62578567084708
112,270,9.5,83,2.5,13/01/2024,09:00,35.2512,-3.9376,315.9670658390165,18.93338383049813
147,385,11.1,77,3.1,13/01/2024,10:00,35.2512,-3.9376,328.7233356522679,26.43200728543782
185,448,12.4,71,1.9,13/01/2024,11:00,35.2512,-3.9376,343.62427624855223,31.398672330818776
180,477,13.4,68,1.9,13/01/2024,12:00,35.2512,-3.9376,0.0,33.15202330304493
176,440,14.0,65,1.9,13/01/2024,13:00,35.2512,-3.9376,16.37572375144776,31.398672330818776
117,370,14.2,60,1.2,13/01/2024,14:00,35.2512,-3.9376,31.276664347732087,26.43200728543782
91,235,13.8,60,1.0,13/01/2024,15:00,35.2512,-3.9376,44.03293416098345,18.93338383049813
52,89,12.9,63,1.2,13/01/2024,16:00,35.2512,-3.9376,54.75846170418156,9.62578567084708
0,0,11.8,65,2.3,13/01/2024,17:00,35.2512,-3.9376,63.9262321128569,-0.9119681886448774
0,0,11.3,73,5.0,13/01/2024,18:00,35.2512,-3.9376,72.0853630137141,-12.265229728458863
0,0,10.8,75,2.7,13/01/2024,19:00,35.2512,-3.9376,79.79452700897853,-24.13943667945081
0,0,10.3,75,1.1,13/01/2024,20:00,35.2512,-3.9376,87.70600972332235,-36.30527073814034
0,0,9.8,82,0.9,13/01/2024,21:00,35.2512,-3.9376,96.84191239336805,-48.533537464444294
0,0,9.3,82,2.5,13/01/2024,22:00,35.2512,-3.9376,109.44953966395857,-60.459839501184376
0,0,8.8,81,0.9,13/01/2024,23:00,35.2512,-3.9376,132.144047659528,-71.06100701709818
0,0,8.2,85,0.8,14/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.18510132294611
0,0,7.6,83,0.6,14/01/2024,01:00,35.2512,-3.9376,227.53595145899695,-70.93894742271078
0,0,7.0,88,0.2,14/01/2024,02:00,35.2512,-3.9376,250.2816492564773,-60.36962519794665
0,0,6.7,88,0.2,14/01/2024,03:00,35.2512,-3.9376,262.9470838064532,-48.45480028221661
0,0,6.4,88,0.1,14/01/2024,04:00,35.2512,-3.9376,272.1194074478261,-36.22820816968712
0,0,6.2,84,0.1,14/01/2024,05:00,35.2512,-3.9376,280.053562690334,-24.058671582796748
0,0,6.0,86,0.0,14/01/2024,06:00,35.2512,-3.9376,287.77744013540814,-12.177065981631017
5,5,6.1,86,0.1,14/01/2024,07:00,35.2512,-3.9376,295.94715562063993,-0.8133511651466279
88,153,7.9,78,0.3,14/01/2024,08:00,35.2512,-3.9376,305.1247432991197,9.737576026450839
47,328,9.9,63,0.7,14/01/2024,09:00,35.2512,-3.9376,315.86341746135736,19.060457464323093
51,476,11.8,59,0.4,14/01/2024,10:00,35.2512,-3.9376,328.64151795524475,26.574805342494663
57,567,13.3,53,0.3,14/01/2024,11:00,35.2512,-3.9376,343.57764472505687,31.55414161933428
59,593,14.4,46,0.1,14/01/2024,12:00,35.2512,-3.9376,0.0,33.31249867705393
56,552,15.1,44,0.0,14/01/2024,13:00,35.2512,-3.9376,16.422355274943122,31.55414161933428
53,455,15.3,43,0.3,14/01/2024,14:00,35.2512,-3.9376,31.358482044755256,26.574805342494663
47,302,14.9,44,0.8,14/01/2024,15:00,35.2512,-3.9376,44.136582538642614,19.060457464323093
37,122,13.8,47,1.1,14/01/2024,16:00,35.2512,-3.9376,54.87525670088033,9.737576026450839
1,1,12.5,52,1.5,14/01/2024,17:00,35.2512,-3.9376,64.05284437936008,-0.8133511651466279
0,0,11.8,56,1.1,14/01/2024,18:00,35.2512,-3.9376,72.22255986459183,-12.177065981631017
0,0,11.0,61,1.9,14/01/2024,19:00,35.2512,-3.9376,79.94643730966601,-24.058671582796748
0,0,10.3,61,2.7,14/01/2024,20:00,35.2512,-3.9376,87.88059255217385,-36.22820816968712
0,0,9.6,66,1.7,14/01/2024,21:00,35.2512,-3.9376,97.05291619354679,-48.45480028221661
0,0,8.8,69,1.5,14/01/2024,22:00,35.2512,-3.9376,109.7183507435227,-60.36962519794665
0,0,8.1,73,1.2,14/01/2024,23:00,35.2512,-3.9376,132.46404854100305,-70.93894742271078
0,0,7.4,77,1.2,15/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.01827391022184
0,0,6.6,79,1.7,15/01/2024,01:00,35.2512,-3.9376,227.20745024224897,-70.81147886133206
0,0,5.8,80,2.7,15/01/2024,02:00,35.2512,-3.9376,250.00377599668354,-60.27526863088599
0,0,5.4,75,4.2,15/01/2024,03:00,35.2512,-3.9376,262.728422346814,-48.37253885999539
0,0,4.9,81,3.3,15/01/2024,04:00,35.2512,-3.9376,271.93827916899124,-36.14782694239089
0,0,4.6,79,3.3,15/01/2024,05:00,35.2512,-3.9376,279.89584213708713,-23.97455084964851
0,0,4.3,74,3.1,15/01/2024,06:00,35.2512,-3.9376,287.63490925864596,-12.085340724239387
4,4,4.3,73,4.2,15/01/2024,07:00,35.2512,-3.9376,295.81553825583137,-0.7108264164661335
85,139,5.5,73,2.3,15/01/2024,08:00,35.2512,-3.9376,305.0032423049206,9.853749228749749
67,303,7.0,68,1.7,15/01/2024,09:00,35.2512,-3.9376,315.7554978935071,19.19249955095816
90,425,8.2,67,0.8,15/01/2024,10:00,35.2512,-3.9376,328.5562451662444,26.723206036073044
127,489,9.2,61,0.4,15/01/2024,11:00,35.2512,-3.9376,343.5290023598802,31.71574678818544
116,520,9.9,59,0.5,15/01/2024,12:00,35.2512,-3.9376,0.0,33.47932608977819
104,488,10.4,56,1.2,15/01/2024,13:00,35.2512,-3.9376,16.470997640119762,31.71574678818544
89,400,10.4,59,3.3,15/01/2024,14:00,35.2512,-3.9376,31.443754833755552,26.723206036073044
83,260,10.0,57,6.5,15/01/2024,15:00,35.2512,-3.9376,44.24450210649293,19.19249955095816
46,113,9.1,61,5.3,15/01/2024,16:00,35.2512,-3.9376,54.996757695079424,9.853749228749749
2,2,8.1,62,6.5,15/01/2024,17:00,35.2512,-3.9376,64.1844617441686,-0.7108264164661335
0,0,7.6,64,9.2,15/01/2024,18:00,35.2512,-3.9376,72.36509074135404,-12.085340724239387
0,0,7.2,66,7.7,15/01/2024,19:00,35.2512,-3.9376,80.10415786291288,-23.97455084964851
0,0,6.7,71,6.0,15/01/2024,20:00,35.2512,-3.9376,88.06172083100873,-36.14782694239089
0,0,6.3,74,5.6,15/01/2024,21:00,35.2512,-3.9376,97.27157765318599,-48.37253885999539
0,0,5.8,77,4.4,15/01/2024,22:00,35.2512,-3.9376,109.99622400331646,-60.27526863088599
0,0,5.4,77,2.1,15/01/2024,23:00,35.2512,-3.9376,132.79254975775103,-70.81147886133206
0,0,5.4,78,1.1,16/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.8451438933451
0,0,5.4,76,1.7,16/01/2024,01:00,35.2512,-3.9376,226.8709604012558,-70.67858445867677
0,0,5.4,73,1.3,16/01/2024,02:00,35.2512,-3.9376,249.7171000342251,-60.1767373842566
0,0,5.4,74,0.3,16/01/2024,03:00,35.2512,-3.9376,262.50224774321526,-48.28673298286222
0,0,5.4,77,0.2,16/01/2024,04:00,35.2512,-3.9376,271.7507008145005,-36.06412119705175
0,0,5.5,80,0.3,16/01/2024,05:00,35.2512,-3.9376,279.7323808543813,-23.887081893403305
0,0,5.5,86,0.7,16/01/2024,06:00,35.2512,-3.9376,287.48709699592973,-11.990073467310253
4,4,5.7,85,0.7,16/01/2024,07:00,35.2512,-3.9376,295.6789546620089,-0.6044244076238954
86,140,7.6,73,0.6,16/01/2024,08:00,35.2512,-3.9376,304.877060579628,9.974265384840379
80,293,9.6,63,2.3,16/01/2024,09:00,35.2512,-3.9376,315.643318007835,19.329463234093723
97,420,11.5,59,1.9,16/01/2024,10:00,35.2512,-3.9376,328.4675153968793,26.87715914172246
119,493,13.1,57,2.1,16/01/2024,11:00,35.2512,-3.9376,343.47834269546024,31.88343767120999
127,515,14.2,52,2.7,16/01/2024,12:00,35.2512,-3.9376,0.0,33.6524561066549
117,482,14.9,48,0.7,16/01/2024,13:00,35.2512,-3.9376,16.521657304539733,31.88343767120999
96,398,15.2,44,1.3,16/01/2024,14:00,35.2512,-3.9376,31.53248460312066,26.87715914172246
79,262,14.8,45,3.1,16/01/2024,15:00,35.2512,-3.9376,44.356681992165,19.329463234093723
56,106,13.8,51,1.7,16/01/2024,16:00,35.2512,-3.9376,55.122939420372,9.974265384840379
1,1,12.5,55,0.8,16/01/2024,17:00,35.2512,-3.9376,64.32104533799112,-0.6044244076238954
0,0,12.1,64,1.9,16/01/2024,18:00,35.2512,-3.9376,72.51290300407025,-11.990073467310253
0,0,11.7,64,1.7,16/01/2024,19:00,35.2512,-3.9376,80.26761914561868,-23.887081893403305
0,0,11.3,66,0.5,16/01/2024,20:00,35.2512,-3.9376,88.24929918549951,-36.06412119705175
0,0,10.9,69,0.2,16/01/2024,21:00,35.2512,-3.9376,97.49775225678474,-48.28673298286222
0,0,10.4,71,0.6,16/01/2024,22:00,35.2512,-3.9376,110.28289996577489,-60.1767373842566
0,0,10.0,71,0.8,16/01/2024,23:00,35.2512,-3.9376,133.1290395987442,-70.67858445867677
0,0,9.4,71,1.2,17/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.66576257447642
0,0,8.8,74,1.2,17/01/2024,01:00,35.2512,-3.9376,226.52699560267368,-70.54024944925689
0,0,8.2,74,2.5,17/01/2024,02:00,35.2512,-3.9376,249.42188731308462,-60.07399960841968
0,0,7.8,73,1.9,17/01/2024,03:00,35.2512,-3.9376,262.26870886670827,-48.19736268798627
0,0,7.5,76,0.5,17/01/2024,04:00,35.2512,-3.9376,271.5567707598344,-35.977085462619
0,0,7.3,85,0.3,17/01/2024,05:00,35.2512,-3.9376,279.5632505916859,-23.796272776302033
0,0,7.0,90,0.2,17/01/2024,06:00,35.2512,-3.9376,287.33405770231997,-11.891284671889906
5,5,7.1,91,0.9,17/01/2024,07:00,35.2512,-3.9376,295.53744500131245,-0.4941768672398723
87,152,8.8,82,1.9,17/01/2024,08:00,35.2512,-3.9376,304.74622423891674,10.09908303729351
51,323,10.7,75,3.3,17/01/2024,09:00,35.2512,-3.9376,315.5268890026863,19.471299849346124
52,467,12.5,70,1.2,17/01/2024,10:00,35.2512,-3.9376,328.37532656410787,27.036612505204012
62,548,13.9,62,2.9,17/01/2024,11:00,35.2512,-3.9376,343.4256588969914,32.057162191974236
69,567,15.0,62,2.5,17/01/2024,12:00,35.2512,-3.9376,0.0,33.831837425523595
68,528,15.6,59,3.9,17/01/2024,13:00,35.2512,-3.9376,16.5743411030086,32.057162191974236
62,431,15.7,55,7.0,17/01/2024,14:00,35.2512,-3.9376,31.62467343589215,27.036612505204012
55,289,15.3,55,6.0,17/01/2024,15:00,35.2512,-3.9376,44.473110997313704,19.471299849346124
42,119,14.2,56,4.7,17/01/2024,16:00,35.2512,-3.9376,55.25377576108325,10.09908303729351
2,2,12.9,63,2.3,17/01/2024,17:00,35.2512,-3.9376,64.46255499868757,-0.4941768672398723
0,0,12.4,69,1.7,17/01/2024,18:00,35.2512,-3.9376,72.66594229768003,-11.891284671889906
0,0,11.9,69,0.6,17/01/2024,19:00,35.2512,-3.9376,80.43674940831406,-23.796272776302033
0,0,11.5,72,0.8,17/01/2024,20:00,35.2512,-3.9376,88.44322924016558,-35.977085462619
0,0,11.0,73,1.9,17/01/2024,21:00,35.2512,-3.9376,97.7312911332917,-48.19736268798627
0,0,10.5,79,2.5,17/01/2024,22:00,35.2512,-3.9376,110.57811268691538,-60.07399960841968
0,0,10.0,79,2.1,17/01/2024,23:00,35.2512,-3.9376,133.47300439732632,-70.54024944925689
0,0,9.6,84,1.3,18/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.48018310817187
0,0,9.3,85,0.6,18/01/2024,01:00,35.2512,-3.9376,226.17606984244316,-70.39646137719706
0,0,8.9,93,1.1,18/01/2024,02:00,35.2512,-3.9376,249.1184097668641,-59.9670241981874
0,0,8.8,96,0.2,18/01/2024,03:00,35.2512,-3.9376,262.0279587650081,-48.104408372632776
0,0,8.6,98,0.1,18/01/2024,04:00,35.2512,-3.9376,271.35659028349875,-35.8867147200192
0,0,8.5,100,0.4,18/01/2024,05:00,35.2512,-3.9376,279.3885252603697,-23.702132244607824
0,0,8.4,99,0.2,18/01/2024,06:00,35.2512,-3.9376,287.1758474038344,-11.788995764296274
4,4,8.5,96,0.6,18/01/2024,07:00,35.2512,-3.9376,295.3910507000306,-0.3801167889021997
84,123,9.9,91,0.8,18/01/2024,08:00,35.2512,-3.9376,304.61076023123024,10.22815917139853
103,270,11.7,73,0.4,18/01/2024,09:00,35.2512,-3.9376,315.40622239250484,19.617958935338706
120,405,13.3,64,2.7,18/01/2024,10:00,35.2512,-3.9376,328.27967637884905,27.201512054635927
153,484,14.7,57,5.6,18/01/2024,11:00,35.2512,-3.9376,343.37094373951646,32.23686637750574
156,496,15.7,54,5.6,18/01/2024,12:00,35.2512,-3.9376,0.0,34.01741689182814
127,478,16.4,50,3.9,18/01/2024,13:00,35.2512,-3.9376,16.62905626048352,32.23686637750574
137,380,16.5,48,5.0,18/01/2024,14:00,35.2512,-3.9376,31.72032362115097,27.201512054635927
111,230,16.1,51,7.7,18/01/2024,15:00,35.2512,-3.9376,44.59377760749516,19.617958935338706
63,96,15.1,52,5.0,18/01/2024,16:00,35.2512,-3.9376,55.389239768769755,10.22815917139853
2,2,14.0,58,5.0,18/01/2024,17:00,35.2512,-3.9376,64.60894929996941,-0.3801167889021997
0,0,13.6,63,3.6,18/01/2024,18:00,35.2512,-3.9376,72.82415259616559,-11.788995764296274
0,0,13.1,63,4.7,18/01/2024,19:00,35.2512,-3.9376,80.61147473963031,-23.702132244607824
0,0,12.7,66,3.9,18/01/2024,20:00,35.2512,-3.9376,88.64340971650127,-35.8867147200192
0,0,12.3,67,4.2,18/01/2024,21:00,35.2512,-3.9376,97.97204123499189,-48.104408372632776
0,0,11.8,70,5.0,18/01/2024,22:00,35.2512,-3.9376,110.8815902331359,-59.9670241981874
0,0,11.4,77,4.2,18/01/2024,23:00,35.2512,-3.9376,133.82393015755684,-70.39646137719706
0,0,10.9,76,5.6,19/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.28846048563253
0,0,10.5,77,2.1,19/01/2024,01:00,35.2512,-3.9376,225.81869586342364,-70.24721028540574
0,0,10.0,83,1.3,19/01/2024,02:00,35.2512,-3.9376,248.8069448279058,-59.85578097012035
0,0,9.8,81,1.3,19/01/2024,03:00,35.2512,-3.9376,261.7801544770998,-48.00785090288298
0,0,9.5,81,1.7,19/01/2024,04:00,35.2512,-3.9376,271.15026346588655,-35.79300446656423
0,0,9.4,85,1.2,19/01/2024,05:00,35.2512,-3.9376,279.2082808676617,-23.60466976400882
0,0,9.2,88,2.3,19/01/2024,06:00,35.2512,-3.9376,287.0125237524383,-11.68322915125367
5,5,9.3,87,1.9,19/01/2024,07:00,35.2512,-3.9376,295.239814419561,-0.26227843214103075
87,143,11.0,78,2.5,19/01/2024,08:00,35.2512,-3.9376,304.47069632134253,10.361449222979928
78,302,12.9,61,3.9,19/01/2024,09:00,35.2512,-3.9376,315.281329998233,19.76938824538989
119,414,14.5,55,4.2,19/01/2024,10:00,35.2512,-3.9376,328.180562334661,27.371801813171295
110,514,16.0,51,7.3,19/01/2024,11:00,35.2512,-3.9376,343.3141895946886,32.42249437253451
104,544,17.1,48,7.3,19/01/2024,12:00,35.2512,-3.9376,0.0,34.209139514367514
85,520,17.7,45,4.7,19/01/2024,13:00,35.2512,-3.9376,16.685810405311372,32.42249437253451
78,424,18.0,46,4.4,19/01/2024,14:00,35.2512,-3.9376,31.819437665339024,27.371801813171295
70,283,17.6,46,3.6,19/01/2024,15:00,35.2512,-3.9376,44.718670001766995,19.76938824538989
47,119,16.6,48,3.1,19/01/2024,16:00,35.2512,-3.9376,55.52930367865747,10.361449222979928
2,2,15.4,55,4.4,19/01/2024,17:00,35.2512,-3.9376,64.760185580439,-0.26227843214103075
0,0,14.8,60,3.6,19/01/2024,18:00,35.2512,-3.9376,72.9874762475617,-11.68322915125367
0,0,14.3,65,4.7,19/01/2024,19:00,35.2512,-3.9376,80.79171913233829,-23.60466976400882
0,0,13.7,64,3.1,19/01/2024,20:00,35.2512,-3.9376,88.84973653411343,-35.79300446656423
0,0,13.1,68,2.3,19/01/2024,21:00,35.2512,-3.9376,98.2198455229002,-48.00785090288298
0,0,12.6,72,3.6,19/01/2024,22:00,35.2512,-3.9376,111.19305517209419,-59.85578097012035
0,0,12.0,70,2.7,19/01/2024,23:00,35.2512,-3.9376,134.18130413657636,-70.24721028540574
0,0,11.5,73,1.7,20/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.09065151840906
0,0,10.9,77,1.7,20/01/2024,01:00,35.2512,-3.9376,225.45538362553467,-70.09248889222619
0,0,10.4,79,1.3,20/01/2024,02:00,35.2512,-3.9376,248.48777492370186,-59.74024083806228
0,0,10.1,79,0.9,20/01/2024,03:00,35.2512,-3.9376,261.5254568415848,-47.907671722724615
0,0,9.8,79,0.3,20/01/2024,04:00,35.2512,-3.9376,270.9378970852863,-35.695950780754686
0,0,9.6,83,0.5,20/01/2024,05:00,35.2512,-3.9376,279.0225954491524,-23.50389555513607
0,0,9.4,90,0.3,20/01/2024,06:00,35.2512,-3.9376,286.84414598028593,-11.57400823484511
5,5,9.5,86,0.8,20/01/2024,07:00,35.2512,-3.9376,295.0837800271063,-0.14069732296641746
85,131,10.8,88,2.1,20/01/2024,08:00,35.2512,-3.9376,304.32606107404894,10.49890708681285
101,277,12.6,81,1.3,20/01/2024,09:00,35.2512,-3.9376,315.15222393805414,19.925533759826322
118,412,14.2,68,1.9,20/01/2024,10:00,35.2512,-3.9376,328.0779816965383,27.54742391221435
156,488,15.5,65,1.9,20/01/2024,11:00,35.2512,-3.9376,343.2553884172215,32.61398845423947
194,491,16.4,60,2.7,20/01/2024,12:00,35.2512,-3.9376,0.0,34.406948481590966
184,461,16.9,59,5.0,20/01/2024,13:00,35.2512,-3.9376,16.74461158277845,32.61398845423947
146,373,17.0,56,5.3,20/01/2024,14:00,35.2512,-3.9376,31.922018303461684,27.54742391221435
111,241,16.6,58,6.5,20/01/2024,15:00,35.2512,-3.9376,44.84777606194588,19.925533759826322
62,99,15.7,58,7.5,20/01/2024,16:00,35.2512,-3.9376,55.673938925951056,10.49890708681285
1,1,14.6,63,5.6,20/01/2024,17:00,35.2512,-3.9376,64.91621997289371,-0.14069732296641746
0,0,14.1,71,2.5,20/01/2024,18:00,35.2512,-3.9376,73.1558540197141,-11.57400823484511
0,0,13.6,77,0.9,20/01/2024,19:00,35.2512,-3.9376,80.9774045508476,-23.50389555513607
0,0,13.1,78,1.0,20/01/2024,20:00,35.2512,-3.9376,89.06210291471368,-35.695950780754686
0,0,12.6,79,0.7,20/01/2024,21:00,35.2512,-3.9376,98.47454315841522,-47.907671722724615
0,0,12.1,82,0.3,20/01/2024,22:00,35.2512,-3.9376,111.51222507629815,-59.74024083806228
0,0,11.6,90,0.2,20/01/2024,23:00,35.2512,-3.9376,134.54461637446533,-70.09248889222619
0,0,11.2,90,0.4,21/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-74.88681482156758
0,0,10.8,96,1.0,21/01/2024,01:00,35.2512,-3.9376,225.08663883635106,-69.93229275483458
0,0,10.4,99,1.9,21/01/2024,02:00,35.2512,-3.9376,248.1611869621036,-59.62037598621046
0,0,10.2,98,3.1,21/01/2024,03:00,35.2512,-3.9376,261.26403029907146,-47.80385296317266
0,0,10.0,100,3.1,21/01/2024,04:00,35.2512,-3.9376,270.7196005111744,-35.59555038729364
0,0,9.9,100,2.7,21/01/2024,05:00,35.2512,-3.9376,278.83154899994355,-23.399820629088282
0,0,9.7,100,2.5,21/01/2024,06:00,35.2512,-3.9376,286.67077485330327,-11.46135742721576
6,6,9.9,100,3.1,21/01/2024,07:00,35.2512,-3.9376,294.92299256617974,-0.015410253929445616
88,151,11.7,95,5.0,21/01/2024,08:00,35.2512,-3.9376,304.176883838052,10.640485125664696
61,319,13.7,79,6.0,21/01/2024,09:00,35.2512,-3.9376,315.0189166185452,20.086339698938403
125,428,15.4,69,4.7,21/01/2024,10:00,35.2512,-3.9376,327.9719314898849,27.728318605181883
150,483,16.7,57,7.7,21/01/2024,11:00,35.2512,-3.9376,343.19453173104705,32.81128904749741
193,486,17.5,56,13.5,21/01/2024,12:00,35.2512,-3.9376,0.0,34.61078517843242
139,482,18.1,53,11.0,21/01/2024,13:00,35.2512,-3.9376,16.805468268952932,32.81128904749741
103,415,18.4,53,8.3,21/01/2024,14:00,35.2512,-3.9376,32.02806851011509,27.728318605181883
81,289,18.1,52,5.6,21/01/2024,15:00,35.2512,-3.9376,44.9810833814548,20.086339698938403
51,116,17.1,53,6.0,21/01/2024,16:00,35.2512,-3.9376,55.82311616194799,10.640485125664696
2,2,15.9,58,4.2,21/01/2024,17:00,35.2512,-3.9376,65.07700743382026,-0.015410253929445616
0,0,15.3,66,3.3,21/01/2024,18:00,35.2512,-3.9376,73.32922514669674,-11.46135742721576
0,0,14.7,68,3.1,21/01/2024,19:00,35.2512,-3.9376,81.16845100005646,-23.399820629088282
0,0,14.1,67,3.6,21/01/2024,20:00,35.2512,-3.9376,89.28039948882561,-35.59555038729364
0,0,13.5,71,2.5,21/01/2024,21:00,35.2512,-3.9376,98.73596970092855,-47.80385296317266
0,0,12.9,75,3.9,21/01/2024,22:00,35.2512,-3.9376,111.8388130378964,-59.62037598621046
0,0,12.3,78,3.1,21/01/2024,23:00,35.2512,-3.9376,134.91336116364894,-69.93229275483458
0,0,11.7,82,4.2,22/01/2024,00:00,35.2512,-3.9376,180.00000000000003,-74.67701079632053
0,0,11.1,85,1.9,22/01/2024,01:00,35.2512,-3.9376,224.7129615494327,-69.76662041879635
0,0,10.5,84,4.7,22/01/2024,02:00,35.2512,-3.9376,247.82747180695125,-59.49616003903472
0,0,10.2,89,2.3,22/01/2024,03:00,35.2512,-3.9376,260.99604268893717,-47.696377551079166
0,0,9.8,89,1.5,22/01/2024,04:00,35.2512,-3.9376,270.49548559494906,-35.49180072212576
0,0,9.6,93,1.3,22/01/2024,05:00,35.2512,-3.9376,278.635223404563,-23.292456822854405
0,0,9.4,92,0.2,22/01/2024,06:00,35.2512,-3.9376,286.492472624203,-11.34530216496232
6,6,9.5,92,0.2,22/01/2024,07:00,35.2512,-3.9376,294.7574982269949,0.11354471633427465
91,165,11.5,82,0.1,22/01/2024,08:00,35.2512,-3.9376,304.02319473011033,10.786134179989986
48,348,13.8,70,0.3,22/01/2024,09:00,35.2512,-3.9376,314.881420726308,20.251748536596367
51,495,15.9,59,0.4,22/01/2024,10:00,35.2512,-3.9376,327.8624084897201,27.914424281816565
57,580,17.6,51,0.3,22/01/2024,11:00,35.2512,-3.9376,343.1316106151995,33.01433474063112
60,605,18.8,46,0.4,22/01/2024,12:00,35.2512,-3.9376,0.0,34.82058920367948
59,563,19.5,44,0.5,22/01/2024,13:00,35.2512,-3.9376,16.868389384800466,33.01433474063112
